C1;H1;-12,746;0,5;1,0
C1;C6;0,869;0,5;1,0
C1;C7;0,112;0,5;1,0
C1;C2;-0,005;0,5;1,0
C2;C10;0,985;0,5;1,0
C3;H3a;6,382;0,5;1,0
C3;H3s;-5,692;0,5;1,0
C3;C4;1,018;0,5;1,0
C4;H4a;-3,378;0,5;1,0
C4;H4s;-0,890;0,5;1,0
C4;C5;-0,665;0,5;1,0
C5;H5;9,991;0,5;1,0
C5;C6;-0,340;0,5;1,0
C5;C7;-0,128;0,5;1,0
C6;C8;-0,163;0,5;1,0
C6;C9;-0,157;0,5;1,0
C7;H7a;6,572;0,5;1,0
C7;H7s;-5,459;0,5;1,0
C10;H10a;-1,013;0,5;1,0
C10;H10s;-13,375;0,5;1,0
H1;H3a;-0,915;0,5;1,0
H1;H3s;-0,922;0,5;1,0
H1;H7a;-0,859;0,5;1,0
H1;H7s;0,964;0,5;1,0
H1;H10a;-0,044;0,5;1,0
H1;H10s;2,538;0,5;1,0
H3a;H3s;-0,735;0,5;1,0
H3a;H4a;4,102;0,5;1,0
H3a;H4s;1,973;0,5;1,0
H3a;H5;1,045;0,5;1,0
H3a;H7a;-1,838;0,5;1,0
H3a;H7s;-0,255;0,5;1,0
H3a;H10a;0,204;0,5;1,0
H3a;H10s;-0,607;0,5;1,0
H3s;H4a;1,550;0,5;1,0
H3s;H4s;5,230;0,5;1,0
H3s;H5;0,480;0,5;1,0
H3s;H7a;-0,527;0,5;1,0
H3s;H7s;-0,244;0,5;1,0
H3s;H10a;-0,615;0,5;1,0
H3s;H10s;-1,192;0,5;1,0
H4a;H4s;2,764;0,5;1,0
H4a;H5;0,054;0,5;1,0
H4a;H7a;-2,670;0,5;1,0
H4a;H7s;-1,411;0,5;1,0
H4a;H10a;0,190;0,5;1,0
H4a;H10s;-0,091;0,5;1,0
H4s;H5;-1,080;0,5;1,0
H4s;H7a;-0,453;0,5;1,0
H4s;H7s;-0,742;0,5;1,0
H4s;H10a;0,411;0,5;1,0
H4s;H10s;-0,080;0,5;1,0
H5;H7a;2,166;0,5;1,0
H5;H7s;-1,864;0,5;1,0
H5;H10a;0,266;0,5;1,0
H5;H10s;0,190;0,5;1,0
H7a;H7s;1,030;0,5;1,0
H7a;H10a;0,228;0,5;1,0
H7a;H10s;0,147;0,5;1,0
H7s;H10a;0,149;0,5;1,0
H7s;H10s;0,305;0,5;1,0
H10a;H10s;-10,169;0,5;1,0
